Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Ogrzewanie_piece kaflowe;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;API_Google_Distance
390845.0;60.13;3;1;2;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
366735.0;53.15;2;1;5;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
589745.0;90.73;4;1;4;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
144000.0;33.57;1;0;0;4;1940;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;20.4
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
469000.0;59.8;3;0;4;5;2020;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.7
145000.0;38.67;1;0;1;2;1938;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;21.3
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
240000.0;50.0;2;0;3;4;1988;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;33.7
330000.0;48.0;3;0;7;11;1978;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;27.4
214900.0;50.1;2;0;4;4;1950;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.6
207000.0;46.0;2;0;4;5;1975;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.6
275000.0;49.0;2;0;5;10;1975;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;23.5
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
250000.0;43.0;2;0;7;10;1976;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.5
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
245000.0;51.0;2;0;0;3;1960;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;11.7
176900.0;61.25;2;0;2;3;1970;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;20.4
638104.0;98.6;4;1;0;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;37.6
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
269000.0;57.41;2;0;2;2;1870;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;14.1
299000.0;72.0;4;0;3;3;1980;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;31.8
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
399000.0;62.8;3;0;2;3;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;50.6
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
219000.0;54.0;3;0;1;4;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;37.3
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
320000.0;40.48;2;1;1;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
320000.0;40.48;2;1;1;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
259000.0;52.5;2;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;11.1
228000.0;41.0;2;0;2;4;1950;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;2.7
180000.0;46.61;2;0;0;2;1964;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;22.6
660000.0;110.5;3;0;1;4;2000;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;35.5
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
320000.0;40.48;2;1;1;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
289000.0;47.0;3;0;3;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;22.8
399999.0;51.11;2;0;0;2;1950;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;35.0
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
320000.0;40.48;2;1;1;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;48.0;2;0;0;2;2018;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;22.7
275000.0;51.4;2;0;6;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;52.6
320000.0;40.48;2;1;1;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
203500.0;30.0;1;1;4;6;2023;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;26.3
320000.0;40.48;2;1;1;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
229000.0;67.14;3;0;1;4;1918;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;13.0
195000.0;29.4;1;0;3;4;1960;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;36.0
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
455000.0;65.0;3;0;3;3;2016;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.5
245000.0;64.74;3;0;2;4;1951;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;28.0
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
230000.0;41.8;2;0;0;2;1940;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;26.3
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
176000.0;38.3;1;0;3;3;1960;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.3
160000.0;42.05;2;0;1;1;1918;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;28.9
499000.0;74.0;3;0;0;1;2010;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;31.3
389000.0;75.0;4;0;1;1;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;36.0
330000.0;52.3;2;0;2;3;1990;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;37.7
590000.0;100.0;3;0;3;3;2001;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;37.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
229900.0;43.83;2;1;6;10;1978;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;21.5
210000.0;48.7;2;0;2;4;1979;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;28.8
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
245000.0;50.4;2;0;1;3;1930;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;50.6
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;48.93;3;0;0;3;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;23.5
168000.0;33.0;1;0;4;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;23.3
354618.0;73.04;4;1;3;4;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;38.7
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
225000.0;49.43;2;0;0;3;1916;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1.2
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
360000.0;41.97;2;0;0;3;1915;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;23.8
140000.0;37.1;2;0;3;4;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;25.7
295000.0;63.0;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;31.3
489000.0;75.7;3;0;4;4;1900;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0.0
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
170000.0;43.0;2;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;18.6
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
250000.0;53.4;2;0;2;4;1992;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;25.4
472857.0;61.41;4;1;2;2;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;37.7
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
269000.0;59.4;3;0;3;16;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;23.6
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
213000.0;43.0;2;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;24.3
450000.0;71.33;3;0;1;1;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;31.3
440000.0;73.77;4;1;0;1;2022;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.8
410000.0;77.68;4;1;1;1;2022;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.8
550000.0;73.52;3;0;3;4;2018;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;13.4
176953.0;33.92;1;1;0;4;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;26.8
180000.0;43.9;1;0;0;2;1954;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;21.5
299999.0;63.21;2;0;2;3;1915;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;26.3
499000.0;51.1;2;0;1;7;2019;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;24.5
315000.0;53.0;2;0;0;2;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.8
452000.0;68.7;3;1;0;1;2021;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;36.1
250000.0;25.0;1;0;6;13;1965;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;27.1
380000.0;53.17;3;1;4;4;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;35.3
180000.0;43.41;2;0;3;3;1980;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;34.2
255000.0;47.7;2;0;3;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;24.3
149000.0;34.92;1;0;3;4;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;14.8
452000.0;54.8;3;0;0;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;36.0
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
451356.0;77.82;3;1;1;1;2021;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;34.2
451356.0;77.82;3;1;1;1;2021;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;34.2
451356.0;77.82;3;1;1;1;2021;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;34.2
551928.0;95.16;3;1;1;1;2021;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;34.2
279000.0;48.0;3;0;3;3;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;13.0
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
382518.0;48.42;2;0;1;6;2023;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;27.0
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
329000.0;86.0;2;0;1;2;1905;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;23.6
210000.0;58.5;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;34.9
333731.0;54.71;3;1;1;7;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
350000.0;74.5;4;0;4;5;1992;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;38.4
279000.0;119.07;3;0;1;2;1900;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;16.1
310000.0;53.84;3;0;3;3;1930;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0.0
248000.0;47.2;2;0;0;14;1983;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;23.6
245500.0;66.0;2;0;2;2;1930;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;14.8
280000.0;54.0;3;0;0;3;1990;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;33.7
155750.0;44.5;2;0;1;3;1902;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;24.4
389500.0;56.07;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;38.0
595000.0;65.65;3;0;0;2;2018;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;37.4
355000.0;92.65;4;0;4;4;1910;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1.3
439000.0;85.0;4;1;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;31.8
419000.0;80.0;3;0;1;4;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;13.0
305805.0;55.1;3;1;3;4;2021;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.4
299000.0;113.0;4;0;2;2;1930;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;32.1
364500.0;74.9;4;0;2;4;1985;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;26.3
79900.0;42.88;1;0;1;1;1920;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;23.5
452500.0;67.03;4;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;38.0
449000.0;88.0;4;1;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;32.7
350000.0;83.0;3;0;2;4;1925;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;13.0
535190.0;98.2;4;1;4;4;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.4
434600.0;82.0;4;1;3;4;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.4
390720.0;70.4;3;1;2;4;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.4
344344.0;60.2;3;1;0;4;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.4
318280.0;58.4;3;1;3;4;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.4
298660.0;54.8;1;1;1;4;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.4
268140.0;49.2;2;1;0;4;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.4
530000.0;91.1;4;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;4.4
300255.0;54.1;3;1;1;4;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.4
271285.0;37.29;2;1;4;7;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
395000.0;87.0;3;0;1;2;2000;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;36.6
470000.0;56.35;4;0;2;7;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;8.8
96000.0;32.5;1;0;1;2;1900;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;22.1
179000.0;38.3;2;0;8;10;1976;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;20.4
425000.0;82.0;3;1;0;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;31.3
442200.0;58.96;3;1;0;2;2020;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;29.9
470000.0;79.02;4;1;0;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;31.3
470000.0;88.5;4;1;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;31.3
219000.0;46.0;2;0;2;4;1965;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;25.5
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
495000.0;78.78;4;1;0;1;2021;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;73.4
480000.0;119.97;3;0;0;2;2010;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;40.0
381600.0;60.0;3;1;0;3;2020;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;34.9
296100.0;43.4;2;1;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.0
229000.0;63.0;2;0;1;1;1950;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;31.3
399000.0;66.8;3;0;0;1;2020;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.6
375000.0;97.0;2;0;1;4;1914;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;20.4
360000.0;67.6;3;1;1;1;2020;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;22.1
318000.0;53.09;3;1;0;1;2020;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;16.1
554581.0;78.11;3;1;1;2;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;37.7
483284.0;89.76;4;1;2;4;2019;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;13.0
388000.0;74.11;4;1;2;2;2020;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;37.5
399000.0;101.08;4;0;2;4;1925;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;3.1
428900.0;114.38;3;0;0;4;1904;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;2.0
