Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_loft;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;Forma własności_udział;API_Google_Distance
597000.0;42.09;2;0;3;4;1928;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;9.1
980000.0;104.0;4;0;3;3;2012;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;14.2
1790000.0;155.0;4;1;2;2;2021;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1.8
790000.0;60.0;3;0;1;2;1930;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;5.1
719000.0;74.0;3;0;1;3;2014;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;12.5
590000.0;53.0;3;0;9;11;1989;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3.5
1780000.0;81.0;4;0;2;3;2008;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.8
620000.0;62.0;3;0;1;9;1982;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.2
329000.0;26.0;1;0;2;4;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.2
460000.0;46.0;2;0;4;10;1972;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;6.1
1586000.0;100.0;4;1;2;3;2021;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;10.0
575000.0;54.0;4;0;1;11;1964;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;4.9
349900.0;37.0;2;0;3;4;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.1
919000.0;70.1;3;0;9;16;2010;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.1
425000.0;42.2;2;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.7
495000.0;45.0;2;0;4;4;1965;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.5
639000.0;42.33;2;0;1;2;1920;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;3.6
669000.0;64.0;2;0;0;4;1930;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;9.7
529000.0;52.67;2;0;1;2;1954;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;8.1
340000.0;30.0;1;0;2;4;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.2
1295000.0;108.0;5;0;3;3;1900;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;9.9
539000.0;25.0;3;0;1;1;1900;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;9.7
570000.0;78.12;4;0;2;3;1945;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;10.1
479900.0;52.1;3;0;4;4;1960;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;9.6
1030000.0;76.8;3;0;2;5;1952;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;9.1
715000.0;56.0;3;0;2;4;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;10.0
490000.0;46.0;3;0;3;10;1965;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;10.0
585000.0;60.6;4;0;1;10;1975;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;8.1
990000.0;71.87;3;0;4;6;2013;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.8
845000.0;64.6;3;0;2;4;1933;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.1
620000.0;59.0;2;0;1;4;1960;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;10.1
715000.0;72.7;4;0;2;6;1970;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;7.9
640000.0;73.72;3;1;0;2;2021;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;7.1
1034700.0;34.49;1;0;3;3;2006;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0.1
440000.0;51.9;2;0;3;3;1960;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;12.7
1319000.0;71.0;4;0;4;4;2018;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.4
885500.0;38.5;2;0;3;4;2000;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.9
999000.0;47.0;2;0;11;17;2021;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;8.4
449000.0;42.0;2;0;0;10;1972;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;16.6
495000.0;46.0;2;0;5;10;1971;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.4
800000.0;70.0;3;0;1;2;1940;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;7.9
579000.0;48.4;2;0;4;4;2013;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;14.2
715000.0;56.0;3;0;2;4;1976;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;10.0
1750000.0;96.25;4;0;1;3;2009;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3.3
630000.0;48.2;3;0;2;6;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.2
699000.0;54.2;2;0;7;10;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.2
1120000.0;75.8;3;0;2;2;2017;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;7.5
614000.0;55.93;3;0;0;4;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.0
649000.0;59.19;3;0;5;5;1950;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;12.1
1100000.0;75.0;3;0;4;11;2015;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.7
1045000.0;74.67;3;0;2;8;2018;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.3
880000.0;63.7;3;0;3;5;2000;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.8
1195000.0;51.0;2;0;1;3;2009;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;9.3
517111.0;47.66;2;1;4;17;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.3
604305.0;61.98;3;1;3;17;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.3
779000.0;43.9;2;0;11;15;2011;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;7.8
1099000.0;73.98;3;0;0;4;1960;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1.6
699000.0;76.7;4;0;4;4;1958;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;9.2
639000.0;63.0;3;0;2;4;1963;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;8.9
1750000.0;111.3;3;0;1;3;1900;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0.1
2112700.0;100.4;4;1;1;2;2020;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.0
490000.0;53.6;3;0;7;10;1975;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;9.1
899000.0;86.24;3;0;3;3;2015;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;14.3
1240812.0;79.8;3;1;2;5;2020;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;10.8
469000.0;48.2;2;0;8;10;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.2
715000.0;57.0;3;0;2;4;1976;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;10.0
420000.0;39.1;1;0;1;4;1996;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;9.2
929000.0;46.0;2;0;7;17;2016;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.4
990000.0;69.8;3;0;4;6;2013;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;7.5
545000.0;50.5;2;0;2;2;1930;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;9.2
405000.0;39.6;2;0;2;4;1950;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.0
549000.0;60.01;3;0;2;4;1986;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.1
1100000.0;75.0;3;0;4;11;2015;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.7
656214.0;36.66;2;1;0;2;2023;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;7.9
1270000.0;84.33;4;1;5;7;2022;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.7
1130000.0;76.77;4;1;3;7;2022;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.7
1014832.0;55.76;3;1;0;2;2023;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;7.9
679000.0;63.15;2;0;2;2;2006;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.3
749000.0;72.94;3;0;2;2;1950;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;7.7
749000.0;72.94;3;0;2;2;1950;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;7.7
740000.0;64.02;3;0;2;2;1950;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;9.3
1295000.0;106.94;5;0;3;3;1900;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;9.2
1949000.0;112.0;4;0;3;5;2017;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.0
999000.0;55.54;2;0;8;12;2020;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.3
365000.0;42.0;2;0;4;4;1963;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;16.6
606300.0;47.0;3;0;0;10;1973;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.9
1200000.0;65.0;3;0;0;5;2019;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.1
339000.0;31.0;1;0;4;10;1975;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.4
449000.0;37.0;2;0;3;10;1972;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.6
569000.0;47.71;3;1;1;2;2022;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;7.5
784000.0;58.0;3;0;2;4;1957;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.5
699000.0;63.8;3;0;1;3;2014;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;14.3
698000.0;38.1;2;0;4;4;1930;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;4.1
438000.0;45.0;2;0;0;2;1930;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4.1
599000.0;65.4;3;0;0;2;1910;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;6.1
559000.0;49.7;2;0;4;4;2014;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;14.2
515000.0;49.0;3;0;2;2;1976;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.9
733000.0;74.81;3;0;2;3;2000;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.3
559000.0;48.4;2;0;4;4;2013;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;14.2
990000.0;68.99;3;0;4;6;2013;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.8
1175658.0;83.38;4;1;0;2;2022;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;7.6
1599000.0;81.6;3;0;0;3;2007;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2.3
559900.0;56.3;3;0;2;8;1970;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;7.4
365000.0;30.0;1;0;5;10;1975;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.6
419000.0;27.0;1;0;4;4;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.0
720000.0;79.63;4;0;2;3;2000;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.4
499000.0;46.0;3;0;3;10;1965;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;10.0
930000.0;70.0;3;0;1;1;1996;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;9.6
998000.0;51.5;3;0;1;7;2021;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.7
449000.0;54.7;3;0;9;11;1984;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.4
719000.0;54.0;3;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.3
1350000.0;47.0;2;0;7;29;2008;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;10.7
1160000.0;70.9;3;0;0;2;2000;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;2.6
1379000.0;85.8;4;0;2;3;2001;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.6
1100000.0;72.0;3;0;0;11;2014;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.7
1270000.0;76.0;3;0;0;3;2009;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.9
784000.0;56.0;3;0;3;3;2008;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.9
569000.0;43.0;2;0;6;8;2018;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.1
370000.0;37.2;1;0;2;4;1992;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;11.6
499000.0;37.7;2;0;2;10;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.3
1460000.0;72.05;3;0;11;17;2019;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.5
395000.0;29.6;1;0;1;2;1954;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;9.2
599000.0;41.0;2;1;11;18;2021;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.6
475000.0;75.0;3;0;3;3;1930;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;8.4
436800.0;36.4;3;0;0;3;1957;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;13.4
560000.0;64.0;3;0;2;4;1989;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.6
315000.0;19.0;1;0;0;4;1969;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;6.2
650000.0;61.36;3;1;0;2;2021;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;10.5
649000.0;45.62;2;0;1;17;2016;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.6
429000.0;49.8;2;0;5;10;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.5
514000.0;46.58;3;0;2;4;1965;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.3
1100000.0;76.77;4;1;1;7;2022;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.7
305000.0;28.35;2;0;4;4;1974;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;14.4
775000.0;75.91;3;0;1;1;1935;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;2.8
365000.0;23.96;1;0;10;10;1966;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.1
929000.0;62.92;3;0;2;16;2011;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.8
159000.0;15.69;1;1;2;3;2016;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.1
320000.0;37.0;2;0;1;2;1936;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;12.1
1480000.0;122.0;4;0;0;3;1905;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;2.3
964500.0;61.0;3;1;1;3;2021;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;10.0
799000.0;72.2;3;0;1;3;2010;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;14.3
499000.0;35.1;2;0;1;3;1960;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;9.0
567312.0;45.86;2;1;7;16;2021;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.6
870195.0;74.85;3;1;7;16;2021;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.6
1600000.0;80.0;4;1;5;7;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4.9
480000.0;59.4;3;0;0;4;1983;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;7.4
1010000.0;102.0;4;0;11;14;2003;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.8
1034700.0;34.49;1;0;3;3;2006;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1.3
439000.0;43.0;2;0;4;4;1968;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.3
560000.0;36.2;1;0;0;4;1969;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;8.9
895000.0;70.1;3;0;9;16;2009;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.1
549000.0;54.1;2;0;2;6;1960;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;10.1
2037600.0;67.92;3;0;3;3;2006;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1.3
539000.0;64.0;4;0;3;4;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;9.7
780000.0;76.88;4;0;1;4;2014;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.5
360000.0;40.6;2;0;0;4;1978;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;8.9
265000.0;17.0;1;0;2;10;1980;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5.3
425000.0;55.3;2;0;1;4;1953;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;12.1
734300.0;61.35;2;0;2;2;1910;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;10.0
759000.0;78.1;4;0;3;4;1910;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;9.8
480000.0;48.0;2;0;4;4;1955;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;9.0
1020000.0;91.4;3;0;8;8;2003;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.2
640000.0;63.0;4;0;2;4;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.7
936250.0;74.9;3;0;1;5;2009;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;4.9
639000.0;111.17;4;1;2;2;2020;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;11.9
465000.0;41.0;2;0;10;10;1973;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;4.2
540000.0;47.0;3;0;9;10;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;5.2
319000.0;32.47;1;0;0;4;1980;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;9.7
1500000.0;77.1;4;0;2;2;1920;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0.8
709000.0;51.84;3;0;2;2;1914;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;5.4
739000.0;46.0;2;0;3;3;2020;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.5
820000.0;93.0;3;0;1;3;1947;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;9.2
910000.0;99.4;3;0;0;3;1910;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;9.8
525000.0;46.7;3;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;3.7
580000.0;53.0;2;0;2;3;2011;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;12.5
589000.0;51.2;3;0;1;4;1968;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.7
881000.0;55.39;3;1;1;3;2021;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;10.0
584000.0;37.0;2;1;0;3;2021;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;10.0
429000.0;34.0;1;0;0;2;1946;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;10.1
689000.0;60.0;3;0;1;3;2020;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;16.5
689000.0;60.0;3;0;3;4;2020;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;16.5
1100000.0;144.0;5;0;3;3;2014;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;14.3
2250000.0;81.83;3;0;6;6;2020;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;10.3
2175000.0;180.0;5;0;2;2;1907;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0.0
1799000.0;79.0;3;0;4;5;2017;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.0
597000.0;54.73;2;0;3;4;1950;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;8.1
944000.0;100.7;4;0;3;3;1906;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;16.1
750000.0;48.11;2;0;0;3;2017;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.5
1180000.0;95.0;3;0;1;2;2001;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.4
514900.0;45.0;2;0;2;4;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;6.6
1699000.0;93.0;3;0;0;2;1903;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;2.6
1498000.0;49.54;1;0;4;5;2015;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;10.0
2250000.0;130.0;4;0;0;3;1991;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1.9
550000.0;44.5;2;0;6;10;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.1
1000000.0;47.0;2;1;11;17;2021;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;8.2
1450000.0;74.0;3;0;2;3;1920;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;4.1
750000.0;42.07;2;0;4;4;1973;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2.2
849000.0;39.4;2;0;1;2;2002;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.6
889000.0;102.0;3;0;3;3;1914;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;4.6
599000.0;66.08;3;0;2;2;1950;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;9.9
430000.0;33.15;2;0;3;3;1898;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;12.5
633004.0;49.41;3;1;1;3;2022;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;7.1
499000.0;50.0;3;0;3;8;1980;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;5.7
699000.0;54.2;2;0;7;10;1971;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.2
469000.0;49.3;2;0;4;4;1980;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;11.5
629000.0;49.0;2;0;0;4;1955;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4.9
694000.0;78.5;2;0;2;2;1905;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;11.4
360000.0;27.0;1;0;3;4;1975;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6.1
478000.0;36.8;2;0;3;4;1978;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;5.9
1795000.0;108.15;4;1;10;12;2021;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.4
640000.0;68.0;3;0;0;2;1995;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;16.4
420000.0;38.0;2;0;7;10;1971;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;6.5
425000.0;38.0;2;0;0;10;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;5.3
769000.0;65.8;4;0;1;3;2011;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.5
1500000.0;83.0;4;0;3;3;1926;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;2.1
843000.0;60.22;3;1;0;2;2023;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.4
1795831.0;108.15;4;0;10;12;2021;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.5
1398908.0;68.73;3;1;11;12;2021;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.5
1990858.0;108.18;4;0;11;12;2021;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.5
699000.0;47.0;3;0;8;10;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2.3
599000.0;62.0;3;0;8;10;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.5
465000.0;63.68;3;0;4;4;1989;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.3
699000.0;62.44;3;0;0;2;1912;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;13.3
490000.0;46.0;3;0;3;10;1965;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;10.5
1062120.0;88.51;4;1;1;3;2023;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;11.5
