Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_plomba;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Ogrzewanie_piece kaflowe;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;API_Google_Distance
359000.0;30.33;1;0;3;6;2018;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2.9
590000.0;54.7;3;0;2;2;2008;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;11.9
299000.0;31.8;1;0;6;8;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2.9
799000.0;117.35;8;0;1;4;1940;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0.5
479000.0;60.0;2;0;1;3;1900;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1.9
437255.0;40.3;1;1;2;3;2020;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
379122.5;54.55;3;1;0;3;2022;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;25.3
485000.0;55.37;2;1;3;3;2020;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.0
699500.0;69.95;3;0;2;8;2017;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.9
500000.0;50.0;2;0;3;7;2020;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.9
399000.0;40.51;2;0;1;2;1960;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;3.2
330000.0;46.4;2;0;1;4;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;18.6
296000.0;31.0;1;0;10;10;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;11.8
629000.0;59.63;3;0;4;6;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.8
285000.0;32.0;1;0;2;4;2016;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.6
240000.0;67.6;3;0;0;2;2009;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;20.6
240000.0;67.15;3;0;1;2;2009;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;20.6
240000.0;67.55;3;0;1;2;2009;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;20.6
240000.0;68.0;3;0;2;2;2009;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;20.6
299000.0;47.5;2;0;3;8;1970;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;11.4
189000.0;20.0;1;0;1;7;2001;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0.0
240000.0;67.6;3;0;2;2;2009;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;20.6
426000.0;59.2;3;0;3;4;1982;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;3.6
493000.0;56.86;3;0;3;4;1962;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.0
510000.0;51.61;2;0;0;7;2014;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.1
374000.0;42.0;2;0;8;12;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.5
275000.0;45.48;2;0;1;2;1930;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0.5
619000.0;74.94;3;0;0;2;2017;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;11.2
320000.0;48.43;3;0;11;12;1983;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;7.1
680000.0;68.32;4;0;0;4;2007;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.6
495040.0;61.88;3;1;1;2;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.9
674828.0;87.64;4;1;0;2;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.9
601986.0;78.18;4;1;2;2;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.9
596981.0;77.53;4;1;2;2;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.9
604065.0;78.45;4;1;2;2;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.9
320000.0;47.64;2;0;1;4;1930;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0.0
410000.0;67.35;3;0;2;4;1939;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.5
394000.0;57.66;2;0;1;4;1930;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.0
289000.0;30.56;1;0;4;4;1900;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.4
650000.0;145.0;4;0;1;1;2004;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;8.6
344520.0;39.6;2;1;0;5;2023;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.2
325000.0;34.01;2;0;5;10;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.9
489000.0;51.4;3;0;1;2;2010;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.0
340725.0;35.0;2;1;4;4;1930;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.0
260000.0;26.7;1;1;4;4;1930;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.0
292050.0;30.0;2;1;4;4;1930;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.0
398162.0;40.9;2;1;4;4;1930;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.0
275000.0;33.0;1;0;4;4;1982;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;11.0
320000.0;47.64;2;0;1;3;1930;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0.0
339000.0;66.0;2;0;4;4;2000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;11.9
349000.0;51.1;2;0;5;12;1982;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;3.6
524628.0;67.26;3;1;1;2;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.9
458964.0;60.39;3;1;0;3;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;11.4
383112.0;50.08;2;1;0;3;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;11.4
588675.0;78.49;4;1;3;3;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;11.4
539000.0;91.89;4;0;2;2;2013;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;18.6
789000.0;141.3;4;0;1;2;1930;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;3.2
447300.0;63.0;3;1;1;3;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.6
505563.0;80.89;4;1;3;3;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.6
724000.0;98.62;3;0;3;4;1920;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1.9
520000.0;76.2;4;0;11;12;1984;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;17.8
589000.0;72.4;3;0;0;1;2005;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.0
613000.0;66.0;3;0;2;3;2010;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.4
549900.0;60.7;3;0;2;2;2014;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;7.5
419000.0;41.7;2;0;4;11;1977;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3.8
562275.0;66.15;3;1;1;1;2021;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;6.8
295000.0;33.8;2;0;0;4;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.8
269000.0;33.3;1;0;1;4;2000;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;11.6
495000.0;59.2;3;0;1;4;1985;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3.6
629000.0;59.63;3;0;4;6;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.8
280000.0;48.0;2;0;2;3;1930;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;9.9
349000.0;40.14;2;0;1;2;1900;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0.0
499000.0;41.23;4;0;4;4;1930;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;3.8
299000.0;68.0;2;0;3;3;1930;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;5.2
647000.0;66.82;3;0;2;2;2016;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;8.6
599000.0;71.9;3;0;3;3;1920;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.7
529000.0;147.0;3;0;4;10;1985;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.7
499000.0;124.41;3;0;5;6;2005;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;2.0
890000.0;58.0;4;0;1;1;1970;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;3.7
339000.0;53.0;3;0;3;4;1950;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.5
299000.0;66.5;1;0;6;8;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0.5
550000.0;57.01;3;0;2;3;2011;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;6.4
329000.0;40.48;3;0;3;3;1950;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.7
559000.0;37.86;2;0;5;5;2003;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
346500.0;67.0;2;1;0;10;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1.3
328800.0;67.0;1;1;0;8;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1.3
378000.0;60.0;3;0;0;3;1950;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;17.4
650000.0;89.47;3;0;0;6;2018;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.4
470000.0;76.0;3;0;3;4;1985;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3.8
429000.0;63.1;3;0;4;4;1939;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;3.8
520000.0;54.12;5;0;2;4;1930;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.0
545000.0;131.36;3;0;2;3;2007;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0
492492.0;33.61;3;1;2;5;2023;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.2
784000.0;29.84;4;0;4;4;1935;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.4
440000.0;64.0;2;0;4;4;2021;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0.0
420000.0;38.11;1;0;4;4;2021;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0.0
550000.0;54.3;3;0;3;4;1989;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;10.6
308000.0;59.15;2;0;8;10;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.8
449560.0;25.2;3;1;5;5;2023;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.5
420000.0;101.0;3;0;0;2;1950;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;27.0
190000.0;86.4;1;0;2;3;1970;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;17.4
635000.0;45.77;4;0;3;3;2001;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.9
840000.0;62.88;4;0;1;2;2019;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;5.4
439392.0;54.12;2;1;0;4;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.9
509328.0;39.65;3;1;1;2;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.8
497904.0;54.3;3;1;4;5;2023;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;3.4
356850.0;37.0;2;1;0;5;2023;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;3.4
429000.0;31.8;3;0;2;2;2002;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;3.2
285000.0;137.11;2;0;3;12;1985;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3.6
299000.0;66.53;1;0;6;8;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3.5
750000.0;61.42;4;0;2;4;1910;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.0
500000.0;48.8;3;1;3;4;2023;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.4
419000.0;44.54;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;18.6
480000.0;91.89;2;0;3;4;2013;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.4
390000.0;53.6;2;0;7;10;1978;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.2
549000.0;86.59;4;0;2;2;2013;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;18.6
499000.0;119.74;3;0;3;3;2008;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;11.9
865000.0;90.67;3;0;3;4;2011;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;5.9
740000.0;72.0;6;0;4;5;2000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1.7
599000.0;59.54;4;0;2;3;2000;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;6.4
679000.0;35.5;3;0;1;2;2007;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.0
365000.0;97.0;3;0;2;3;1938;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1.6
309000.0;66.15;1;0;0;2;2002;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.0
590000.0;68.15;5;0;3;3;1929;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.0
562275.0;62.3;3;1;1;1;2021;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;6.8
525000.0;77.66;3;0;0;2;1930;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;3.2
535780.0;61.88;3;1;3;4;2021;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.0
597982.0;43.17;4;1;1;2;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.9
495040.0;59.1;3;1;1;2;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.7
370000.0;45.77;2;0;5;10;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.7
426000.0;66.12;3;0;3;4;1981;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.4
439392.0;62.88;2;1;0;4;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.4
575244.0;98.06;3;1;0;4;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.4
509328.0;123.0;3;1;1;3;2020;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.9
740000.0;52.97;5;1;0;1;2022;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;6.4
799000.0;69.63;4;0;4;5;1980;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1.9
359000.0;74.08;3;0;1;4;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;27.0
499000.0;61.09;3;0;0;4;1995;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;8.7
570416.0;58.9;4;1;2;2;2023;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
482611.0;39.0;3;1;2;2;2023;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.9
325000.0;46.79;3;0;3;4;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;27.0
299900.0;38.87;1;0;4;4;1999;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;11.4
442000.0;72.0;2;1;4;4;1920;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0.0
346000.0;49.0;2;1;4;4;1920;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0.0
459000.0;41.72;3;0;1;3;1930;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0.0
355000.0;63.93;2;0;0;4;1914;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;2.2
429000.0;69.01;2;0;2;2;2012;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;9.1
480000.0;63.0;3;0;2;3;1920;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.2
699000.0;55.8;3;0;1;4;2021;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
359000.0;61.0;2;0;2;4;1930;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;3.4
509000.0;61.0;3;0;3;5;2015;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.7
435000.0;63.1;2;0;0;3;1940;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.0
449000.0;47.74;3;0;2;2;1960;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;3.7
545000.0;45.3;3;0;2;3;2007;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.0
220000.0;67.55;2;0;3;3;1910;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;6.4
407700.0;54.12;2;1;1;4;2000;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
611550.0;43.08;4;1;4;5;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.2
492492.0;53.08;3;1;3;5;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.2
435000.0;48.0;2;0;0;4;2016;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.5
430000.0;58.0;3;0;2;2;2002;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.0
359000.0;150.0;2;0;0;4;1985;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;4.2
498800.0;105.0;3;1;1;4;2021;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.4
640000.0;50.0;4;0;1;3;1938;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.0
599000.0;68.0;3;0;1;4;1889;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0.9
360000.0;39.6;2;0;1;4;1975;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.4
240000.0;43.6;3;0;0;2;2009;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;20.6
356400.0;114.0;2;1;2;4;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.2
345000.0;68.3;2;0;2;2;2000;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;6.8
749000.0;54.0;5;1;1;1;2021;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;5.9
640000.0;97.0;4;1;0;1;2021;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;5.9
360000.0;62.24;3;0;2;3;1930;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;3.2
425000.0;52.6;4;0;1;1;1930;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;9.1
497000.0;77.43;3;0;2;3;2005;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;8.0
359000.0;52.0;2;0;4;12;1988;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.7
674700.0;63.8;4;1;4;10;2023;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1.3
390000.0;74.0;2;0;2;3;2010;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;18.6
561440.0;31.8;3;0;1;3;2005;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;6.4
499000.0;52.5;3;0;3;5;1940;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.7
299000.0;41.8;1;0;6;8;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3.5
499000.0;31.0;2;0;1;2;2008;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.0
364200.0;101.0;2;1;4;4;1935;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0.5
329000.0;42.0;2;0;2;3;2005;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;11.9
570000.0;61.2;4;1;0;2;2021;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.5
175000.0;47.65;1;0;1;2;1900;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;9.9
427000.0;59.96;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;5.2
295430.0;46.3;2;1;1;1;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;27.0
539640.0;49.1;3;1;0;1;2021;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;6.8
399000.0;49.06;2;0;2;2;2001;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.0
430000.0;38.5;2;0;1;4;1985;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0.5
539000.0;84.0;2;0;3;8;2020;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.9
339000.0;221.08;1;0;2;3;2009;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;10.9
629000.0;29.7;4;0;3;4;1991;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;11.9
265000.0;65.14;1;0;0;3;1993;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;5.2
570000.0;68.0;3;0;0;3;1914;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;3.2
469000.0;29.4;4;0;5;5;1962;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.7
398000.0;37.47;3;0;7;8;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3.2
219000.0;62.62;2;0;0;1;1925;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;8.6
349000.01;102.16;2;0;1;4;1930;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.7
565000.0;130.8;3;0;1;3;1935;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1.7
900000.0;46.25;4;0;2;3;2009;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.9
359000.0;48.89;2;0;1;4;1935;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0.5
409000.0;71.3;3;0;2;3;1938;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.0
380000.0;163.4;2;0;1;4;1952;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;12.4
582000.0;84.08;3;0;3;4;1988;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;11.6
750000.0;63.07;7;0;1;5;1905;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1.7
626396.0;82.79;3;1;2;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
510867.0;67.62;3;1;2;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
620925.0;59.16;4;1;2;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
517293.0;48.34;4;1;2;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
532440.0;45.0;3;1;1;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
471315.0;47.24;2;1;1;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
195000.0;70.26;3;0;4;4;1930;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0.0
448780.0;67.81;2;1;1;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
540000.0;48.53;3;0;3;3;1930;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0.5
600118.5;47.4;3;1;1;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
475594.0;67.81;2;1;0;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
450300.0;83.9;2;1;0;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
600118.5;63.07;3;1;0;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
625055.0;67.62;3;1;2;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
510867.0;82.79;3;1;2;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
517293.0;59.16;4;1;2;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
620925.0;43.3;4;1;2;3;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.6
